time,v(vout)
7.77650000e-07,4.67744788e-06
7.77750000e-07,4.68497682e-06
7.77850000e-07,4.42242591e-06
7.77950000e-07,4.43701472e-06
7.78050000e-07,4.18183247e-06
7.78150000e-07,4.20299840e-06
7.78250000e-07,3.95473242e-06
7.78350000e-07,3.98203715e-06
7.78450000e-07,3.74028369e-06
7.78550000e-07,3.77332059e-06
7.78650000e-07,3.53769934e-06
7.78750000e-07,3.57609639e-06
7.78850000e-07,3.34626042e-06
7.78950000e-07,3.38967199e-06
7.79050000e-07,3.16530050e-06
7.79150000e-07,3.21340743e-06
7.79250000e-07,2.99420365e-06
7.79350000e-07,3.04670822e-06
7.79450000e-07,2.83239106e-06
7.79550000e-07,2.88901501e-06
7.79650000e-07,2.67933121e-06
7.79750000e-07,2.73981810e-06
7.79850000e-07,2.53452539e-06
7.79950000e-07,2.59863393e-06
7.80050000e-07,2.39750605e-06
7.80150000e-07,2.46500959e-06
7.80250000e-07,2.26783899e-06
7.80350000e-07,2.33852628e-06
7.80450000e-07,2.14511331e-06
7.80550000e-07,2.21878373e-06
7.80650000e-07,2.02894343e-06
7.80750000e-07,2.10541284e-06
7.80850000e-07,1.91897202e-06
7.80950000e-07,1.99806265e-06
7.81050000e-07,1.81486068e-06
7.81150000e-07,1.89640716e-06
7.81250000e-07,1.71628572e-06
7.81350000e-07,1.80013313e-06
7.81450000e-07,1.62295014e-06
7.81550000e-07,1.70895136e-06
7.81650000e-07,1.53456844e-06
7.81750000e-07,1.62258629e-06
7.81850000e-07,1.45087753e-06
7.81950000e-07,1.54077843e-06
7.82050000e-07,1.37161986e-06
7.82150000e-07,1.46328304e-06
7.82250000e-07,1.29656045e-06
7.82350000e-07,1.38987125e-06
7.82450000e-07,1.22547633e-06
7.82550000e-07,1.32032016e-06
7.82650000e-07,1.15815286e-06
7.82750000e-07,1.25442791e-06
7.82850000e-07,1.09439018e-06
7.82950000e-07,1.19199715e-06
7.83050000e-07,1.03399690e-06
7.83150000e-07,1.13284555e-06
7.83250000e-07,9.76797336e-07
7.83350000e-07,1.07679686e-06
7.83450000e-07,9.22619447e-07
7.83550000e-07,1.02368740e-06
7.83650000e-07,8.71304135e-07
7.83750000e-07,9.73363495e-07
7.83850000e-07,8.22698106e-07
7.83950000e-07,9.25675415e-07
7.84050000e-07,7.76661062e-07
7.84150000e-07,8.80483600e-07
7.84250000e-07,7.33053667e-07
7.84350000e-07,8.37653343e-07
7.84450000e-07,6.91748643e-07
7.84550000e-07,7.97066673e-07
7.84650000e-07,6.52627100e-07
7.84750000e-07,7.58600913e-07
7.84850000e-07,6.15568847e-07
7.84950000e-07,7.22143957e-07
7.85050000e-07,5.80469352e-07
7.85150000e-07,6.87590620e-07
7.85250000e-07,5.47223437e-07
7.85350000e-07,6.54840573e-07
7.85450000e-07,5.15733680e-07
7.85550000e-07,6.23801134e-07
7.85650000e-07,4.85907555e-07
7.85750000e-07,5.94377378e-07
7.85850000e-07,4.57657680e-07
7.85950000e-07,5.66488812e-07
7.86050000e-07,4.30901302e-07
7.86150000e-07,5.40051342e-07
7.86250000e-07,4.05558157e-07
7.86350000e-07,5.14990670e-07
7.86450000e-07,3.81555850e-07
7.86550000e-07,4.91234207e-07
7.86650000e-07,3.58822790e-07
7.86750000e-07,4.68713957e-07
7.86850000e-07,3.37292255e-07
7.86950000e-07,4.47361021e-07
7.87050000e-07,3.16903572e-07
7.87150000e-07,4.27119803e-07
7.87250000e-07,2.97592650e-07
7.87350000e-07,4.07927455e-07
7.87450000e-07,2.79305233e-07
7.87550000e-07,3.89733178e-07
7.87650000e-07,2.61986520e-07
7.87750000e-07,3.72480384e-07
7.87850000e-07,2.45588487e-07
7.87950000e-07,3.56120212e-07
7.88050000e-07,2.30057538e-07
7.88150000e-07,3.40608559e-07
7.88250000e-07,2.15351993e-07
7.88350000e-07,3.25899911e-07
7.88450000e-07,2.01428136e-07
7.88550000e-07,3.11949222e-07
7.88650000e-07,1.88244262e-07
7.88750000e-07,2.98721780e-07
7.88850000e-07,1.75762259e-07
7.88950000e-07,2.86176176e-07
7.89050000e-07,1.63943603e-07
7.89150000e-07,2.74277100e-07
7.89250000e-07,1.52754811e-07
7.89350000e-07,2.62990692e-07
7.89450000e-07,1.42163118e-07
7.89550000e-07,2.52286094e-07
7.89650000e-07,1.32137302e-07
7.89750000e-07,2.42132624e-07
7.89850000e-07,1.22646679e-07
7.89950000e-07,2.32498659e-07
7.90050000e-07,1.13661254e-07
7.90150000e-07,2.32678024e-07
7.90250000e-07,1.09153691e-07
7.90350000e-07,2.21264798e-07
7.90450000e-07,1.02219546e-07
7.90550000e-07,2.12032949e-07
7.90650000e-07,9.48129726e-08
7.90750000e-07,2.03779448e-07
7.90850000e-07,8.75316340e-08
7.90950000e-07,1.96106147e-07
7.91050000e-07,8.05576263e-08
7.91150000e-07,1.88877439e-07
7.91250000e-07,7.39314130e-08
7.91350000e-07,1.82033315e-07
7.91450000e-07,6.76536255e-08
7.91550000e-07,1.75543288e-07
7.91650000e-07,6.17121772e-08
7.91750000e-07,1.69382108e-07
7.91850000e-07,5.60904589e-08
7.91950000e-07,1.63534072e-07
7.92050000e-07,5.07706042e-08
7.92150000e-07,1.57983881e-07
7.92250000e-07,4.57419498e-08
7.92350000e-07,1.52713231e-07
7.92450000e-07,4.09848020e-08
7.92550000e-07,1.47706956e-07
7.92650000e-07,3.64872767e-08
7.92750000e-07,1.42955040e-07
7.92850000e-07,3.22334336e-08
7.92950000e-07,1.38440734e-07
7.93050000e-07,2.82135734e-08
7.93150000e-07,1.34152374e-07
7.93250000e-07,2.44134510e-08
7.93350000e-07,1.30078995e-07
7.93450000e-07,2.08197754e-08
7.93550000e-07,1.26208216e-07
7.93650000e-07,1.74252360e-08
7.93750000e-07,1.22529209e-07
7.93850000e-07,1.42182859e-08
7.93950000e-07,1.19034971e-07
7.94050000e-07,1.11889478e-08
7.94150000e-07,1.15713261e-07
7.94250000e-07,8.32709291e-09
7.94350000e-07,1.12555840e-07
7.94450000e-07,5.62581518e-09
7.94550000e-07,1.09552666e-07
7.94650000e-07,3.07312499e-09
7.94750000e-07,1.06697811e-07
7.94850000e-07,6.64382894e-10
7.94950000e-07,1.03983577e-07
7.95050000e-07,-1.61129041e-09
7.95150000e-07,1.01590722e-07
7.95250000e-07,-3.85655630e-09
7.95350000e-07,9.93780266e-08
7.95450000e-07,-6.01143849e-09
7.95550000e-07,9.72973181e-08
7.95650000e-07,-8.05535576e-09
7.95750000e-07,9.53199643e-08
7.95850000e-07,-9.98676900e-09
7.95950000e-07,9.34373346e-08
7.96050000e-07,-1.18089675e-08
7.96150000e-07,9.16454785e-08
7.96250000e-07,-1.35246631e-08
7.96350000e-07,8.99351394e-08
7.96450000e-07,-1.51416863e-08
7.96550000e-07,8.83039391e-08
7.96650000e-07,-1.66619596e-08
7.96750000e-07,8.67459672e-08
7.96850000e-07,-1.80939197e-08
7.96950000e-07,8.52572718e-08
7.97050000e-07,-1.94414886e-08
7.97150000e-07,8.38358383e-08
7.97250000e-07,-2.07055397e-08
7.97350000e-07,8.24789749e-08
7.97450000e-07,-2.18955777e-08
7.97550000e-07,8.11806090e-08
7.97650000e-07,-2.30129521e-08
7.97750000e-07,7.99382850e-08
7.97850000e-07,-2.40618371e-08
7.97950000e-07,7.87506274e-08
7.98050000e-07,-2.50446327e-08
7.98150000e-07,7.76135459e-08
7.98250000e-07,-2.59668592e-08
7.98350000e-07,7.65250016e-08
7.98450000e-07,-2.68296453e-08
7.98550000e-07,7.54818195e-08
7.98650000e-07,-2.76383321e-08
7.98750000e-07,7.44828707e-08
7.98850000e-07,-2.83929784e-08
7.98950000e-07,7.35254764e-08
7.99050000e-07,-2.91009479e-08
7.99150000e-07,7.26050936e-08
7.99250000e-07,-2.97596503e-08
7.99350000e-07,7.17249033e-08
7.99450000e-07,-3.03741321e-08
7.99550000e-07,7.08768906e-08
7.99650000e-07,-3.09486372e-08
7.99750000e-07,7.00648245e-08
7.99850000e-07,-3.14803615e-08
7.99950000e-07,6.92840160e-08
8.00050000e-07,-3.19767279e-08
8.00150000e-07,6.85310306e-08
8.00250000e-07,-3.24371148e-08
8.00350000e-07,6.78084397e-08
8.00450000e-07,-3.28623014e-08
8.00550000e-07,6.71133295e-08
8.00650000e-07,-3.32553451e-08
8.00750000e-07,6.64415205e-08
8.00850000e-07,-3.36208334e-08
8.00950000e-07,6.57953846e-08
8.01050000e-07,-3.39549626e-08
8.01150000e-07,6.51738997e-08
8.01250000e-07,-3.42622791e-08
8.01350000e-07,6.45734816e-08
8.01450000e-07,-3.45449140e-08
8.01550000e-07,6.39927433e-08
8.01650000e-07,-3.48040948e-08
8.01750000e-07,6.34331564e-08
8.01850000e-07,-3.50362250e-08
8.01950000e-07,6.28922834e-08
8.02050000e-07,-3.52502063e-08
8.02150000e-07,6.23688309e-08
8.02250000e-07,-3.54425205e-08
8.02350000e-07,6.18607969e-08
8.02450000e-07,-3.56155549e-08
8.02550000e-07,6.13713978e-08
8.02650000e-07,-3.57705530e-08
8.02750000e-07,6.08973729e-08
8.02850000e-07,-3.59073701e-08
8.02950000e-07,6.04355545e-08
8.03050000e-07,-3.60267296e-08
8.03150000e-07,5.99888448e-08
8.03250000e-07,-3.61324414e-08
8.03350000e-07,5.95555380e-08
8.03450000e-07,-3.62243065e-08
8.03550000e-07,5.91319380e-08
8.03650000e-07,-3.63010161e-08
8.03750000e-07,5.87243061e-08
8.03850000e-07,-3.63624039e-08
8.03950000e-07,5.83274456e-08
8.04050000e-07,-3.64129590e-08
8.04150000e-07,5.79383153e-08
8.04250000e-07,-3.64529674e-08
8.04350000e-07,5.75612484e-08
8.04450000e-07,-3.64817648e-08
8.04550000e-07,5.71938353e-08
8.04650000e-07,-3.64976197e-08
8.04750000e-07,5.68368283e-08
8.04850000e-07,-3.65040679e-08
8.04950000e-07,5.64867431e-08
8.05050000e-07,-3.65045205e-08
8.05150000e-07,5.61448821e-08
8.05250000e-07,-3.64920379e-08
8.05350000e-07,5.58129217e-08
8.05450000e-07,-3.64738245e-08
8.05550000e-07,5.54870664e-08
8.05650000e-07,-3.64449429e-08
8.05750000e-07,5.51686291e-08
8.05850000e-07,-3.64117153e-08
8.05950000e-07,5.48567343e-08
8.06050000e-07,-3.63704474e-08
8.06150000e-07,5.45523975e-08
8.06250000e-07,-3.63225192e-08
8.06350000e-07,5.42527129e-08
8.06450000e-07,-3.62672993e-08
8.06550000e-07,5.39613842e-08
8.06650000e-07,-3.62075427e-08
8.06750000e-07,5.36729858e-08
8.06850000e-07,-3.61427394e-08
8.06950000e-07,5.33918705e-08
8.07050000e-07,-3.60722891e-08
8.07150000e-07,5.31156591e-08
8.07250000e-07,-3.59956649e-08
8.07350000e-07,5.28433919e-08
8.07450000e-07,-3.59147692e-08
8.07550000e-07,5.25773534e-08
8.07650000e-07,-3.58304294e-08
8.07750000e-07,5.23157970e-08
8.07850000e-07,-3.57416887e-08
8.07950000e-07,5.20572910e-08
8.08050000e-07,-3.56483204e-08
8.08150000e-07,5.18020133e-08
8.08250000e-07,-3.55537511e-08
8.08350000e-07,5.15533136e-08
8.08450000e-07,-3.54526213e-08
8.08550000e-07,5.13076541e-08
8.08650000e-07,-3.53508146e-08
8.08750000e-07,5.10642504e-08
8.08850000e-07,-3.52443353e-08
8.08950000e-07,5.08245516e-08
8.09050000e-07,-3.51370992e-08
8.09150000e-07,5.05907447e-08
8.09250000e-07,-3.50250255e-08
8.09350000e-07,5.03575569e-08
8.09450000e-07,-3.49119311e-08
8.09550000e-07,5.01273426e-08
8.09650000e-07,-3.47947479e-08
8.09750000e-07,4.99011737e-08
8.09850000e-07,-3.46783896e-08
8.09950000e-07,4.96784506e-08
8.10000000e-07,-3.33123396e-08
8.10010000e-07,1.15538896e-04
8.10030000e-07,2.45216523e-04
8.10070000e-07,2.66679414e-04
8.10150000e-07,2.58169609e-04
8.10250000e-07,2.58864745e-04
8.10350000e-07,2.54458263e-04
8.10450000e-07,2.53496907e-04
8.10550000e-07,2.50849023e-04
8.10650000e-07,2.49581742e-04
8.10750000e-07,2.47822616e-04
8.10850000e-07,2.46724312e-04
8.10950000e-07,2.45565903e-04
8.11050000e-07,2.44831306e-04
8.11150000e-07,2.44214116e-04
8.11250000e-07,2.43966306e-04
8.11350000e-07,2.43938606e-04
8.11450000e-07,2.44305880e-04
8.11550000e-07,2.44988160e-04
8.11650000e-07,2.46142228e-04
8.11750000e-07,2.47734346e-04
8.11850000e-07,2.49937990e-04
8.11950000e-07,2.52780994e-04
8.12050000e-07,2.56505233e-04
8.12150000e-07,2.61268995e-04
8.12250000e-07,2.67500935e-04
8.12350000e-07,2.75666253e-04
8.12450000e-07,2.86647220e-04
8.12550000e-07,3.01599489e-04
8.12650000e-07,3.22397547e-04
8.12750000e-07,3.51617271e-04
8.12850000e-07,3.93088210e-04
8.12950000e-07,4.52042961e-04
8.13050000e-07,5.35819052e-04
8.13150000e-07,6.54199334e-04
8.13250000e-07,8.42427490e-04
8.13350000e-07,1.07892427e-03
8.13450000e-07,1.40533967e-03
8.13550000e-07,1.84329821e-03
8.13650000e-07,2.42159264e-03
8.13750000e-07,3.16858824e-03
8.13850000e-07,4.11087776e-03
8.13950000e-07,5.27305410e-03
8.14050000e-07,6.67278489e-03
8.14150000e-07,8.32443754e-03
8.14250000e-07,1.02347302e-02
8.14350000e-07,1.24085656e-02
8.14450000e-07,1.48453927e-02
8.14550000e-07,1.75455386e-02
8.14650000e-07,2.05064664e-02
8.14750000e-07,2.37286978e-02
8.14850000e-07,2.72116198e-02
8.14950000e-07,3.09587523e-02
8.15050000e-07,3.49727578e-02
8.15150000e-07,3.92590969e-02
8.15250000e-07,4.38121495e-02
8.15350000e-07,4.86211582e-02
8.15450000e-07,5.36433490e-02
8.15550000e-07,5.89606789e-02
8.15650000e-07,6.56958379e-02
8.15750000e-07,7.58108318e-02
8.15850000e-07,8.98161304e-02
8.15950000e-07,1.09100003e-01
8.16050000e-07,1.35676374e-01
8.16150000e-07,1.71439723e-01
8.16250000e-07,2.15602517e-01
8.16350000e-07,2.57924446e-01
8.16450000e-07,2.86046056e-01
8.16550000e-07,3.04800224e-01
8.16650000e-07,3.22594177e-01
8.16750000e-07,3.41005900e-01
8.16850000e-07,3.59378729e-01
8.16950000e-07,3.77577262e-01
8.17050000e-07,3.95695953e-01
8.17150000e-07,4.13754312e-01
8.17250000e-07,4.31746225e-01
8.17350000e-07,4.49669542e-01
8.17450000e-07,4.67523184e-01
8.17550000e-07,4.85300439e-01
8.17650000e-07,5.02992821e-01
8.17750000e-07,5.20586222e-01
8.17850000e-07,5.38062370e-01
8.17950000e-07,5.55393380e-01
8.18050000e-07,5.72541004e-01
8.18150000e-07,5.89448425e-01
8.18250000e-07,6.06035768e-01
8.18350000e-07,6.22189932e-01
8.18450000e-07,6.37764208e-01
8.18550000e-07,6.52586705e-01
8.18650000e-07,6.66493065e-01
8.18750000e-07,6.79362771e-01
8.18850000e-07,6.91143167e-01
8.18950000e-07,7.01841311e-01
8.19050000e-07,7.11505529e-01
8.19150000e-07,7.20205024e-01
8.19250000e-07,7.28019758e-01
8.19350000e-07,7.35031584e-01
8.19450000e-07,7.41321562e-01
8.19550000e-07,7.46965911e-01
8.19650000e-07,7.52035970e-01
8.19750000e-07,7.56596208e-01
8.19850000e-07,7.60705230e-01
8.19950000e-07,7.64414812e-01
8.20000000e-07,7.66134066e-01
8.20010000e-07,7.65773269e-01
8.20030000e-07,7.65300495e-01
8.20070000e-07,7.65040535e-01
8.20150000e-07,7.64916337e-01
8.20250000e-07,7.64812844e-01
8.20350000e-07,7.64749527e-01
8.20450000e-07,7.64688563e-01
8.20550000e-07,7.64633379e-01
8.20650000e-07,7.64578984e-01
8.20750000e-07,7.64526992e-01
8.20850000e-07,7.64476463e-01
8.20950000e-07,7.64427651e-01
8.21050000e-07,7.64380450e-01
8.21150000e-07,7.64334736e-01
8.21250000e-07,7.64290597e-01
8.21350000e-07,7.64247820e-01
8.21450000e-07,7.64206541e-01
8.21550000e-07,7.64166529e-01
8.21650000e-07,7.64127929e-01
8.21750000e-07,7.64090514e-01
8.21850000e-07,7.64054426e-01
8.21950000e-07,7.64019446e-01
8.22050000e-07,7.63985713e-01
8.22150000e-07,7.63953015e-01
8.22250000e-07,7.63921488e-01
8.22350000e-07,7.63890928e-01
8.22450000e-07,7.63861469e-01
8.22550000e-07,7.63832912e-01
8.22650000e-07,7.63805388e-01
8.22750000e-07,7.63778706e-01
8.22850000e-07,7.63752994e-01
8.22950000e-07,7.63728068e-01
8.23050000e-07,7.63704052e-01
8.23150000e-07,7.63680769e-01
8.23250000e-07,7.63658339e-01
8.23350000e-07,7.63636592e-01
8.23450000e-07,7.63615646e-01
8.23550000e-07,7.63595337e-01
8.23650000e-07,7.63575779e-01
8.23750000e-07,7.63556814e-01
8.23850000e-07,7.63538554e-01
8.23950000e-07,7.63520846e-01
8.24050000e-07,7.63503798e-01
8.24150000e-07,7.63487265e-01
8.24250000e-07,7.63471352e-01
8.24350000e-07,7.63455916e-01
8.24450000e-07,7.63441062e-01
8.24550000e-07,7.63426653e-01
8.24650000e-07,7.63412789e-01
8.24750000e-07,7.63399338e-01
8.24850000e-07,7.63386399e-01
8.24950000e-07,7.63373844e-01
8.25050000e-07,7.63361769e-01
8.25150000e-07,7.63350050e-01
8.25250000e-07,7.63338782e-01
8.25350000e-07,7.63327845e-01
8.25450000e-07,7.63317330e-01
8.25550000e-07,7.63307123e-01
8.25650000e-07,7.63297312e-01
8.25750000e-07,7.63287786e-01
8.25850000e-07,7.63278632e-01
8.25950000e-07,7.63269742e-01
8.26050000e-07,7.63261201e-01
8.26150000e-07,7.63252906e-01
8.26250000e-07,7.63244938e-01
8.26350000e-07,7.63237197e-01
8.26450000e-07,7.63229764e-01
8.26550000e-07,7.63222540e-01
8.26650000e-07,7.63215606e-01
8.26750000e-07,7.63208866e-01
8.26850000e-07,7.63202397e-01
8.26950000e-07,7.63196109e-01
8.27050000e-07,7.63190074e-01
8.27150000e-07,7.63184207e-01
8.27250000e-07,7.63178578e-01
8.27350000e-07,7.63173103e-01
8.27450000e-07,7.63167853e-01
8.27550000e-07,7.63162745e-01
8.27650000e-07,7.63157849e-01
8.27750000e-07,7.63153083e-01
8.27850000e-07,7.63148516e-01
8.27950000e-07,7.63144069e-01
8.28050000e-07,7.63139809e-01
8.28150000e-07,7.63135661e-01
8.28250000e-07,7.63131688e-01
8.28350000e-07,7.63127818e-01
8.28450000e-07,7.63124113e-01
8.28550000e-07,7.63120502e-01
8.28650000e-07,7.63117047e-01
8.28750000e-07,7.63113678e-01
8.28850000e-07,7.63110455e-01
8.28950000e-07,7.63107312e-01
8.29050000e-07,7.63104307e-01
8.29150000e-07,7.63101375e-01
8.29250000e-07,7.63098573e-01
8.29350000e-07,7.63095837e-01
8.29450000e-07,7.63093224e-01
8.29550000e-07,7.63090672e-01
8.29650000e-07,7.63088235e-01
8.29750000e-07,7.63085854e-01
8.29850000e-07,7.63083582e-01
8.29950000e-07,7.63081361e-01
8.30050000e-07,7.63079242e-01
8.30150000e-07,7.63077170e-01
8.30250000e-07,7.63075194e-01
8.30350000e-07,7.63073261e-01
8.30450000e-07,7.63071419e-01
8.30550000e-07,7.63069615e-01
8.30650000e-07,7.63067898e-01
8.30750000e-07,7.63066214e-01
8.30850000e-07,7.63064613e-01
8.30950000e-07,7.63063043e-01
8.31050000e-07,7.63061550e-01
8.31150000e-07,7.63060085e-01
8.31250000e-07,7.63058694e-01
8.31350000e-07,7.63057327e-01
8.31450000e-07,7.63056029e-01
8.31550000e-07,7.63054754e-01
8.31650000e-07,7.63053544e-01
8.31750000e-07,7.63052354e-01
8.31850000e-07,7.63051227e-01
8.31950000e-07,7.63050116e-01
8.32050000e-07,7.63049065e-01
8.32150000e-07,7.63048029e-01
8.32250000e-07,7.63047050e-01
8.32350000e-07,7.63046083e-01
8.32450000e-07,7.63045170e-01
8.32550000e-07,7.63044267e-01
8.32650000e-07,7.63043416e-01
8.32750000e-07,7.63042574e-01
8.32850000e-07,7.63041781e-01
8.32950000e-07,7.63040995e-01
8.33050000e-07,7.63040256e-01
8.33150000e-07,7.63039523e-01
8.33250000e-07,7.63038834e-01
8.33350000e-07,7.63038149e-01
8.33450000e-07,7.63037507e-01
8.33550000e-07,7.63036869e-01
8.33650000e-07,7.63036270e-01
8.33750000e-07,7.63035674e-01
8.33850000e-07,7.63035117e-01
8.33950000e-07,7.63034560e-01
8.34050000e-07,7.63034041e-01
8.34150000e-07,7.63033521e-01
8.34250000e-07,7.63033037e-01
8.34350000e-07,7.63032553e-01
8.34450000e-07,7.63032102e-01
8.34550000e-07,7.63031649e-01
8.34650000e-07,7.63031229e-01
8.34750000e-07,7.63030806e-01
8.34850000e-07,7.63030415e-01
8.34950000e-07,7.63030021e-01
8.35050000e-07,7.63029656e-01
8.35150000e-07,7.63029288e-01
8.35250000e-07,7.63028948e-01
8.35350000e-07,7.63028604e-01
8.35450000e-07,7.63028288e-01
8.35550000e-07,7.63027967e-01
8.35650000e-07,7.63027672e-01
8.35750000e-07,7.63027372e-01
8.35850000e-07,7.63027098e-01
8.35950000e-07,7.63026818e-01
8.36050000e-07,7.63026563e-01
8.36150000e-07,7.63026301e-01
8.36250000e-07,7.63026063e-01
8.36350000e-07,7.63025819e-01
8.36450000e-07,7.63025598e-01
8.36550000e-07,7.63025369e-01
8.36650000e-07,7.63025163e-01
8.36750000e-07,7.63024950e-01
8.36850000e-07,7.63024758e-01
8.36950000e-07,7.63024559e-01
8.37050000e-07,7.63024381e-01
8.37150000e-07,7.63024194e-01
8.37250000e-07,7.63024028e-01
8.37350000e-07,7.63023854e-01
8.37450000e-07,7.63023700e-01
8.37550000e-07,7.63023537e-01
8.37650000e-07,7.63023393e-01
8.37750000e-07,7.63023241e-01
8.37850000e-07,7.63023108e-01
8.37950000e-07,7.63022965e-01
8.38050000e-07,7.63022841e-01
8.38150000e-07,7.63022708e-01
8.38250000e-07,7.63022593e-01
8.38350000e-07,7.63022468e-01
8.38450000e-07,7.63022361e-01
8.38550000e-07,7.63022245e-01
8.38650000e-07,7.63022145e-01
8.38750000e-07,7.63022036e-01
8.38850000e-07,7.63021943e-01
8.38950000e-07,7.63021841e-01
8.39050000e-07,7.63021755e-01
8.39150000e-07,7.63021660e-01
8.39250000e-07,7.63021580e-01
8.39350000e-07,7.63021491e-01
8.39450000e-07,7.63021417e-01
8.39550000e-07,7.63021333e-01
8.39650000e-07,7.63021264e-01
8.39750000e-07,7.63021186e-01
8.39850000e-07,7.63021122e-01
8.39950000e-07,7.63021049e-01
8.40050000e-07,7.63020989e-01
8.40150000e-07,7.63020921e-01
8.40250000e-07,7.63020866e-01
8.40350000e-07,7.63020801e-01
8.40450000e-07,7.63020750e-01
8.40550000e-07,7.63020690e-01
8.40650000e-07,7.63020643e-01
8.40750000e-07,7.63020586e-01
8.40850000e-07,7.63020543e-01
8.40950000e-07,7.63020489e-01
8.41050000e-07,7.63020449e-01
8.41150000e-07,7.63020399e-01
8.41250000e-07,7.63020362e-01
8.41350000e-07,7.63020315e-01
8.41450000e-07,7.63020281e-01
8.41550000e-07,7.63020236e-01
8.41650000e-07,7.63020205e-01
8.41750000e-07,7.63020163e-01
8.41850000e-07,7.63020134e-01
8.41950000e-07,7.63020095e-01
8.42050000e-07,7.63020068e-01
8.42150000e-07,7.63020031e-01
8.42250000e-07,7.63020006e-01
8.42350000e-07,7.63019972e-01
8.42450000e-07,7.63019949e-01
8.42550000e-07,7.63019916e-01
8.42650000e-07,7.63019896e-01
8.42750000e-07,7.63019865e-01
8.42850000e-07,7.63019846e-01
8.42950000e-07,7.63019817e-01
8.43050000e-07,7.63019799e-01
8.43150000e-07,7.63019772e-01
8.43250000e-07,7.63019756e-01
8.43350000e-07,7.63019730e-01
8.43450000e-07,7.63019715e-01
8.43550000e-07,7.63019691e-01
8.43650000e-07,7.63019677e-01
8.43750000e-07,7.63019654e-01
8.43850000e-07,7.63019642e-01
8.43950000e-07,7.63019620e-01
8.44050000e-07,7.63019609e-01
8.44150000e-07,7.63019589e-01
8.44250000e-07,7.63019579e-01
8.44350000e-07,7.63019559e-01
8.44450000e-07,7.63019550e-01
8.44550000e-07,7.63019532e-01
8.44650000e-07,7.63019524e-01
8.44750000e-07,7.63019506e-01
8.44850000e-07,7.63019499e-01
8.44950000e-07,7.63019482e-01
8.45050000e-07,7.63019476e-01
8.45150000e-07,7.63019460e-01
8.45250000e-07,7.63019454e-01
8.45350000e-07,7.63019439e-01
8.45450000e-07,7.63019434e-01
8.45550000e-07,7.63019419e-01
8.45650000e-07,7.63019415e-01
8.45750000e-07,7.63019401e-01
8.45850000e-07,7.63019398e-01
8.45950000e-07,7.63019384e-01
8.46050000e-07,7.63019381e-01
8.46150000e-07,7.63019369e-01
8.46250000e-07,7.63019366e-01
8.46350000e-07,7.63019354e-01
8.46450000e-07,7.63019352e-01
8.46550000e-07,7.63019340e-01
8.46650000e-07,7.63019338e-01
8.46750000e-07,7.63019328e-01
8.46850000e-07,7.63019326e-01
8.46950000e-07,7.63019316e-01
8.47050000e-07,7.63019315e-01
8.47150000e-07,7.63019305e-01
8.47250000e-07,7.63019304e-01
8.47350000e-07,7.63019294e-01
8.47450000e-07,7.63019294e-01
8.47550000e-07,7.63019284e-01
8.47650000e-07,7.63019284e-01
8.47750000e-07,7.63019275e-01
8.47850000e-07,7.63019276e-01
8.47950000e-07,7.63019267e-01
8.48050000e-07,7.63019268e-01
8.48150000e-07,7.63019259e-01
8.48250000e-07,7.63019260e-01
8.48350000e-07,7.63019252e-01
8.48450000e-07,7.63019253e-01
8.48550000e-07,7.63019245e-01
8.48650000e-07,7.63019246e-01
8.48750000e-07,7.63019239e-01
8.48850000e-07,7.63019240e-01
8.48950000e-07,7.63019233e-01
8.49050000e-07,7.63019234e-01
8.49150000e-07,7.63019227e-01
8.49250000e-07,7.63019229e-01
8.49350000e-07,7.63019222e-01
8.49450000e-07,7.63019224e-01
8.49550000e-07,7.63019217e-01
8.49650000e-07,7.63019219e-01
8.49750000e-07,7.63019213e-01
8.49850000e-07,7.63019215e-01
8.49950000e-07,7.63019209e-01
8.50050000e-07,7.63019211e-01
8.50150000e-07,7.63019205e-01
8.50250000e-07,7.63019207e-01
8.50350000e-07,7.63019201e-01
8.50450000e-07,7.63019204e-01
8.50550000e-07,7.63019198e-01
8.50650000e-07,7.63019200e-01
8.50750000e-07,7.63019195e-01
8.50850000e-07,7.63019197e-01
8.50950000e-07,7.63019192e-01
8.51050000e-07,7.63019195e-01
8.51150000e-07,7.63019189e-01
8.51250000e-07,7.63019192e-01
8.51350000e-07,7.63019186e-01
8.51450000e-07,7.63019189e-01
8.51550000e-07,7.63019184e-01
8.51650000e-07,7.63019187e-01
8.51750000e-07,7.63019182e-01
8.51850000e-07,7.63019185e-01
8.51950000e-07,7.63019180e-01
8.52050000e-07,7.63019183e-01
8.52150000e-07,7.63019178e-01
8.52250000e-07,7.63019181e-01
8.52350000e-07,7.63019176e-01
8.52450000e-07,7.63019179e-01
8.52550000e-07,7.63019174e-01
8.52650000e-07,7.63019178e-01
8.52750000e-07,7.63019173e-01
8.52850000e-07,7.63019176e-01
8.52950000e-07,7.63019171e-01
8.53050000e-07,7.63019175e-01
8.53150000e-07,7.63019170e-01
8.53250000e-07,7.63019173e-01
8.53350000e-07,7.63019169e-01
8.53450000e-07,7.63019172e-01
8.53550000e-07,7.63019167e-01
8.53650000e-07,7.63019171e-01
8.53750000e-07,7.63019166e-01
8.53850000e-07,7.63019170e-01
8.53950000e-07,7.63019165e-01
8.54050000e-07,7.63019169e-01
8.54150000e-07,7.63019164e-01
8.54250000e-07,7.63019168e-01
